ID,taxonomy
OTU_11954,k__Bacteria; p__Actinobacteria; c__Acidimicrobiia; o__Acidimicrobiales; f__Acidimicrobiaceae; g__unidentified; s__unidentified
OTU_11955,k__Bacteria; p__Acidobacteria; c__Solibacteres; o__Solibacterales; f__Solibacteraceae_Subgroup_3; g__Bryobacter; s__unidentified
OTU_11956,k__Bacteria; p__Planctomycetes; c__Phycisphaerae; o__Phycisphaerales; f__Phycisphaeraceae; g__unidentified; s__unidentified
OTU_11957,k__Bacteria; p__Parcubacteria; c__Candidatus_Yanofskybacteria_bacterium_GW2011_GWA2_41_22; o__Candidatus_Yanofskybacteria_bacterium_GW2011_GWA2_41_22; f__Candidatus_Yanofskybacteria_bacterium_GW2011_GWA2_41_22; g__Candidatus_Yanofskybacteria_bacterium_GW2011_GWA2_41_22; s__Candidatus_Yanofskybacteria_bacterium_GW2011_GWA2_41_22
OTU_11958,k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__unidentified; s__unidentified
OTU_11959,k__Bacteria; p__Actinobacteria; c__Acidimicrobiia; o__Acidimicrobiales; f__unidentified; g__unidentified; s__unidentified
OTU_1196,k__Bacteria; p__Nitrospirae; c__Nitrospira; o__Nitrospirales; f__0319-6A21; g__unidentified; s__unidentified
OTU_11960,k__Bacteria; p__Saccharibacteria; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unidentified
OTU_11961,k__Bacteria; p__Saccharibacteria; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unidentified
OTU_11962,k__Bacteria; p__Planctomycetes; c__Phycisphaerae; o__Phycisphaerales; f__Phycisphaeraceae; g__I-8; s__unidentified
OTU_11963,k__Bacteria; p__Chloroflexi; c__SBR2076; o__unidentified; f__unidentified; g__unidentified; s__unidentified
OTU_11964,k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae
OTU_11965,k__Bacteria
OTU_11966,k__Bacteria; p__Saccharibacteria; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unidentified
OTU_11967,k__Bacteria; p__Saccharibacteria; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unidentified
OTU_11968,k__Bacteria; p__Actinobacteria; c__Acidimicrobiia; o__Acidimicrobiales; f__unidentified; g__unidentified; s__unidentified
OTU_11969,k__Bacteria; p__Chloroflexi; c__Caldilineae; o__Caldilineales; f__Caldilineaceae; g__unidentified; s__unidentified
OTU_1197,k__Bacteria; p__Omnitrophica
OTU_11970,k__Bacteria; p__Actinobacteria; c__Acidimicrobiia; o__Acidimicrobiales; f__Acidimicrobiaceae; g__unidentified; s__unidentified
OTU_11971,k__Bacteria; p__Chloroflexi; c__Caldilineae; o__Caldilineales; f__Caldilineaceae; g__unidentified; s__unidentified
OTU_11972,k__Bacteria; p__Actinobacteria; c__Acidimicrobiia; o__Acidimicrobiales; f__unidentified; g__unidentified; s__unidentified
OTU_11973,k__Bacteria; p__Saccharibacteria; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unidentified
OTU_11974,k__Bacteria; p__Actinobacteria; c__Acidimicrobiia; o__Acidimicrobiales; f__Acidimicrobiaceae; g__CL500-29_marine_group; s__unidentified
OTU_11975,k__Bacteria; p__Saccharibacteria; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unidentified
OTU_11976,k__Bacteria; p__Actinobacteria; c__Acidimicrobiia; o__Acidimicrobiales; f__unidentified; g__unidentified; s__unidentified
OTU_11977,k__Bacteria; p__Actinobacteria; c__Acidimicrobiia; o__Acidimicrobiales; f__Acidimicrobiales_Incertae_Sedis; g__Aciditerrimonas; s__unidentified
OTU_11978,k__Bacteria; p__Chloroflexi; c__SAR202_clade; o__unidentified; f__unidentified; g__unidentified; s__unidentified
OTU_11979,k__Bacteria; p__Actinobacteria; c__Acidimicrobiia; o__Acidimicrobiales; f__unidentified; g__unidentified; s__unidentified
OTU_1198,k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__mle1-27; g__unidentified; s__unidentified
OTU_11980,k__Bacteria; p__Chloroflexi; c__SAR202_clade; o__unidentified; f__unidentified; g__unidentified; s__unidentified
OTU_11981,k__Bacteria; p__Chloroflexi; c__Caldilineae; o__Caldilineales; f__Caldilineaceae; g__Litorilinea; s__unidentified
OTU_11982,k__Bacteria; p__Actinobacteria; c__Acidimicrobiia; o__Acidimicrobiales; f__unidentified; g__unidentified; s__unidentified
OTU_11983,k__Bacteria; p__Actinobacteria; c__Acidimicrobiia; o__Acidimicrobiales; f__Acidimicrobiales_Incertae_Sedis; g__Candidatus_Microthrix; s__unidentified
OTU_11984,k__Bacteria; p__Chloroflexi; c__Ktedonobacteria; o__Ktedonobacterales; f__Ktedonobacteraceae
OTU_11985,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiales_Incertae_Sedis; g__Bauldia; s__unidentified
OTU_11986,k__Bacteria; p__Saccharibacteria; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unidentified
OTU_11987,k__Bacteria; p__Saccharibacteria; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unidentified
OTU_11988,k__Bacteria; p__Parcubacteria
OTU_11989,k__Bacteria; p__Acidobacteria; c__Blastocatellia; o__Blastocatellales; f__Blastocatellaceae_Subgroup_4; g__Aridibacter; s__unidentified
OTU_1199,k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfurellales; f__Desulfurellaceae; g__G55; s__unidentified
OTU_11990,k__Bacteria; p__Armatimonadetes; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unidentified
OTU_11991,k__Bacteria; p__Chloroflexi; c__Thermomicrobia; o__JG30-KF-CM45; f__unidentified; g__unidentified; s__unidentified
OTU_11992,k__Bacteria; p__Saccharibacteria; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unidentified
OTU_11993,k__Bacteria; p__Saccharibacteria; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unidentified
OTU_11994,k__Bacteria; p__Proteobacteria
OTU_11995,k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__unidentified; s__unidentified
OTU_11996,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Frankiales; f__Acidothermaceae; g__Acidothermus; s__unidentified
OTU_11997,k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__unidentified; s__unidentified
OTU_11998,k__Bacteria; p__Planctomycetes; c__Phycisphaerae; o__Phycisphaerales; f__Phycisphaeraceae; g__I-8; s__unidentified
OTU_11999,k__Bacteria; p__Chloroflexi; c__JG30-KF-CM66; o__unidentified; f__unidentified; g__unidentified; s__unidentified
OTU_12,k__Bacteria; p__Parcubacteria
OTU_120,k__Bacteria; p__Gemmatimonadetes; c__Gemmatimonadetes; o__Gemmatimonadales; f__Gemmatimonadaceae
OTU_1200,k__Bacteria; p__Tectomicrobia; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unidentified
OTU_12000,k__Bacteria
OTU_12001,k__Bacteria; p__Actinobacteria; c__Acidimicrobiia; o__Acidimicrobiales; f__unidentified; g__unidentified; s__unidentified
OTU_12002,k__Bacteria; p__Actinobacteria; c__Acidimicrobiia; o__Acidimicrobiales; f__unidentified; g__unidentified; s__unidentified
OTU_12003,k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__unidentified; s__unidentified
OTU_12004,k__Bacteria; p__Firmicutes; c__Clostridia; o__Halanaerobiales; f__ODP1230B8.23
OTU_12005,k__Bacteria; p__Saccharibacteria; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unidentified
OTU_12006,k__Bacteria
OTU_12007,k__Bacteria; p__Saccharibacteria; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unidentified
OTU_12008,k__Bacteria; p__Planctomycetes; c__Phycisphaerae; o__Phycisphaerales; f__Phycisphaeraceae; g__unidentified; s__unidentified
OTU_12009,k__Bacteria; p__Chloroflexi; c__Caldilineae; o__Caldilineales; f__Caldilineaceae; g__Litorilinea; s__unidentified
OTU_1201,k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfurellales; f__Desulfurellaceae; g__H16; s__delta_proteobacterium_WX81
OTU_12010,k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__unidentified; s__unidentified
OTU_12011,k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__unidentified; s__unidentified
OTU_12012,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__KCM-B-15; g__unidentified; s__unidentified
OTU_12013,k__Bacteria; p__BJ-169; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unidentified
OTU_12014,k__Bacteria; p__Saccharibacteria; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unidentified
OTU_12015,k__Bacteria; p__Saccharibacteria; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unidentified
OTU_12016,k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__unidentified; s__unidentified
OTU_12017,k__Bacteria; p__Saccharibacteria; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unidentified
OTU_12018,k__Bacteria; p__Saccharibacteria; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unidentified
OTU_12019,k__Bacteria; p__Parcubacteria; c__Candidatus_Uhrbacteria; o__unidentified; f__unidentified; g__unidentified; s__unidentified
OTU_1202,k__Bacteria; p__Acidobacteria; c__Subgroup_6; o__Unknown_Order; f__Unknown_Family; g__Vicinamibacter; s__unidentified
OTU_12020,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomonas; s__unidentified
OTU_12021,k__Bacteria; p__Saccharibacteria; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unidentified
OTU_12022,k__Bacteria; p__Actinobacteria; c__Acidimicrobiia; o__Acidimicrobiales; f__unidentified; g__unidentified; s__unidentified
OTU_12023,k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__uncultured; s__wastewater_metagenome
OTU_12024,k__Bacteria; p__Actinobacteria; c__Acidimicrobiia; o__Acidimicrobiales; f__unidentified; g__unidentified; s__unidentified
OTU_12025,k__Bacteria; p__Actinobacteria; c__Acidimicrobiia; o__Acidimicrobiales
OTU_12026,k__Bacteria; p__Armatimonadetes; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unidentified
OTU_12027,k__Bacteria; p__Actinobacteria; c__Acidimicrobiia; o__Acidimicrobiales; f__unidentified; g__unidentified; s__unidentified
OTU_12028,k__Bacteria; p__Parcubacteria; c__Candidatus_Jorgensenbacteria; o__Parcubacteria_group_bacterium_GW2011_GWA1_60_11; f__Parcubacteria_group_bacterium_GW2011_GWA1_60_11; g__Parcubacteria_group_bacterium_GW2011_GWA1_60_11; s__Parcubacteria_group_bacterium_GW2011_GWA1_60_11
OTU_12029,k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__unidentified; s__unidentified
OTU_1203,k__Bacteria; p__Omnitrophica; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unidentified
OTU_12030,k__Bacteria; p__Saccharibacteria; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unidentified
OTU_12031,k__Bacteria; p__Actinobacteria; c__Acidimicrobiia; o__Acidimicrobiales; f__unidentified; g__unidentified; s__unidentified
OTU_12032,k__Bacteria; p__Saccharibacteria; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unidentified
OTU_12033,k__Bacteria; p__Saccharibacteria; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unidentified
OTU_12034,k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__uncultured; s__wastewater_metagenome
OTU_12035,k__Bacteria
OTU_12036,k__Bacteria; p__Planctomycetes; c__Phycisphaerae; o__Phycisphaerales; f__Phycisphaeraceae; g__AKYG587; s__unidentified
OTU_12037,k__Bacteria; p__Saccharibacteria; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unidentified
OTU_12038,k__Bacteria; p__Saccharibacteria; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unidentified
OTU_12039,k__Bacteria; p__Actinobacteria; c__Acidimicrobiia; o__Acidimicrobiales; f__unidentified; g__unidentified; s__unidentified
OTU_1204,k__Bacteria; p__Acidobacteria; c__Subgroup_6; o__unidentified; f__unidentified; g__unidentified; s__unidentified
OTU_12040,k__Bacteria; p__Parcubacteria
OTU_12041,k__Bacteria; p__Saccharibacteria
OTU_12042,k__Bacteria; p__Parcubacteria
OTU_12043,k__Bacteria; p__Planctomycetes; c__Pla4_lineage; o__unidentified; f__unidentified; g__unidentified; s__unidentified
OTU_12044,k__Bacteria; p__Chloroflexi; c__P2-11E; o__unidentified; f__unidentified; g__unidentified; s__unidentified
OTU_12045,k__Bacteria; p__Saccharibacteria; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unidentified
OTU_12046,k__Bacteria; p__Saccharibacteria; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unidentified
OTU_12047,k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__unidentified; s__unidentified
OTU_12048,k__Bacteria; p__Saccharibacteria; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unidentified
OTU_12049,k__Bacteria; p__Saccharibacteria; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unidentified
OTU_1205,k__Bacteria; p__Acidobacteria; c__Subgroup_6; o__unidentified; f__unidentified; g__unidentified; s__unidentified
OTU_12050,k__Bacteria; p__Saccharibacteria; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unidentified
OTU_12051,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__unidentified; s__unidentified
OTU_12052,k__Bacteria; p__Chloroflexi; c__Caldilineae; o__Caldilineales; f__Caldilineaceae; g__unidentified; s__unidentified
OTU_12053,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__KCM-B-15; g__unidentified; s__unidentified
OTU_12054,k__Bacteria; p__Armatimonadetes; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unidentified
OTU_12055,k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__unidentified; s__unidentified
OTU_12056,k__Bacteria; p__Chloroflexi; c__TK10; o__unidentified; f__unidentified; g__unidentified; s__unidentified
OTU_12057,k__Bacteria; p__Armatimonadetes; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unidentified
OTU_12058,k__Bacteria; p__Planctomycetes; c__Phycisphaerae; o__Phycisphaerales; f__Phycisphaeraceae; g__AKYG587; s__unidentified
OTU_12059,k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__unidentified; s__unidentified
OTU_1206,k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria
OTU_12060,k__Bacteria; p__Saccharibacteria; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unidentified
OTU_12061,k__Bacteria; p__Parcubacteria; c__Candidatus_Yanofskybacteria_bacterium_GW2011_GWA2_41_22; o__Candidatus_Yanofskybacteria_bacterium_GW2011_GWA2_41_22; f__Candidatus_Yanofskybacteria_bacterium_GW2011_GWA2_41_22; g__Candidatus_Yanofskybacteria_bacterium_GW2011_GWA2_41_22; s__Candidatus_Yanofskybacteria_bacterium_GW2011_GWA2_41_22
OTU_12062,k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__unidentified; s__unidentified
OTU_12063,k__Bacteria; p__Saccharibacteria; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unidentified
OTU_12064,k__Bacteria; p__Actinobacteria; c__Acidimicrobiia; o__Acidimicrobiales; f__unidentified; g__unidentified; s__unidentified
OTU_12065,k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__unidentified; s__unidentified
OTU_12066,k__Bacteria; p__Planctomycetes; c__Phycisphaerae; o__Phycisphaerales; f__Phycisphaeraceae; g__I-8; s__unidentified
OTU_12067,k__Bacteria; p__Saccharibacteria; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unidentified
OTU_12068,k__Bacteria; p__Acidobacteria; c__Solibacteres; o__Solibacterales; f__Solibacteraceae_Subgroup_3; g__Candidatus_Solibacter; s__unidentified
OTU_12069,k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__unidentified; s__unidentified
OTU_1207,k__Bacteria; p__Acidobacteria; c__Subgroup_22; o__unidentified; f__unidentified; g__unidentified; s__unidentified
OTU_12070,k__Bacteria; p__Saccharibacteria; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unidentified
OTU_12071,k__Bacteria; p__Armatimonadetes; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unidentified
OTU_12072,k__Bacteria; p__Armatimonadetes; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unidentified
OTU_12073,k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__unidentified; s__unidentified
OTU_12074,k__Bacteria; p__Saccharibacteria; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unidentified
OTU_12075,k__Bacteria; p__Actinobacteria; c__Acidimicrobiia; o__Acidimicrobiales; f__unidentified; g__unidentified; s__unidentified
OTU_12076,k__Bacteria; p__Saccharibacteria; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unidentified
OTU_12077,k__Bacteria; p__Chloroflexi; c__SBR2076; o__unidentified; f__unidentified; g__unidentified; s__unidentified
OTU_12078,k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__unidentified; s__unidentified
OTU_12079,k__Bacteria; p__Actinobacteria; c__Acidimicrobiia; o__Acidimicrobiales; f__unidentified; g__unidentified; s__unidentified
OTU_1208,k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Caenimonas; s__unidentified
OTU_12080,k__Bacteria; p__Chloroflexi; c__Caldilineae; o__Caldilineales; f__Caldilineaceae; g__Litorilinea; s__unidentified
OTU_12081,k__Bacteria; p__Actinobacteria; c__Acidimicrobiia; o__Acidimicrobiales
OTU_12082,k__Bacteria; p__Saccharibacteria; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unidentified
OTU_12083,k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__unidentified; s__unidentified
OTU_12084,k__Bacteria; p__Actinobacteria; c__Acidimicrobiia; o__Acidimicrobiales; f__Acidimicrobiaceae; g__Ilumatobacter; s__unidentified
OTU_12085,k__Bacteria; p__Saccharibacteria; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unidentified
OTU_12086,k__Bacteria; p__Saccharibacteria; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unidentified
