ID,TS0F1s_1,TS0F1s_2,TS0F1s_3,TS0F1s_4,TS0F2s_1,TS0F2s_2,TS0F2s_3,TS0F2s_4,TS1F1s_1,TS1F1s_3,TS1F1s_4,TS1F2s_1,TS1F2s_2,TS1F2s_3,TS1F2s_4
OTU_3556,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
OTU_3557,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
OTU_3558,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
OTU_3559,0,2,8,13,1,7,1,1,2,0,2,2,6,0,2
OTU_356,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
OTU_3560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3561,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
OTU_3562,2,0,0,0,0,0,0,1,0,0,2,0,0,0,0
OTU_3563,2,0,4,1,2,2,0,2,0,0,1,0,0,17,0
OTU_3564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3566,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
OTU_3567,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3568,1,2,1,0,0,0,1,2,0,0,0,0,0,6,0
OTU_3569,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0
OTU_357,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3570,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3574,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
OTU_3575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3578,0,0,0,2,0,0,0,0,0,0,2,0,0,2,0
OTU_3579,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0
OTU_358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3580,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
OTU_3581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3584,1,1,0,3,2,0,1,0,0,0,2,1,0,0,0
OTU_3586,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
OTU_3587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3588,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
OTU_3589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_359,5,1,4,14,1,0,2,7,2,1,2,0,0,1,4
OTU_3590,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
OTU_3591,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3592,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3594,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
OTU_3595,7,2,0,0,1,0,3,1,0,1,1,1,2,1,3
OTU_3596,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
OTU_3597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_36,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0
OTU_360,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0
OTU_3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3601,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0
OTU_3602,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0
OTU_3603,2,0,1,0,0,1,37,0,0,0,0,0,0,0,0
OTU_3604,0,3,0,0,2,0,0,0,4,0,0,0,3,3,0
OTU_3605,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3606,29,40,48,97,4,27,29,46,5,6,14,7,1,14,10
OTU_3607,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
OTU_3608,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
OTU_3609,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
OTU_361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3611,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3612,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
OTU_3613,7,11,20,48,2,13,1,8,2,14,6,17,0,5,2
OTU_3614,1,1,0,4,0,0,0,0,0,1,0,0,0,2,5
OTU_3615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3618,0,0,0,1,1,0,2,0,0,0,9,0,1,0,0
OTU_3619,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
OTU_362,0,5,0,4,0,0,0,1,0,1,6,0,0,0,0
OTU_3620,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
OTU_3621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
OTU_3622,0,3,0,0,0,1,2,0,0,0,0,0,0,1,0
OTU_3623,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
OTU_3624,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
OTU_3625,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0
OTU_3626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3627,6,30,6,4,0,25,15,0,0,3,0,5,0,11,0
OTU_3628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3629,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0
OTU_3630,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
OTU_3631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3633,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0
OTU_3634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3635,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
OTU_3636,0,0,0,0,0,0,2,0,0,0,0,0,0,6,4
OTU_3637,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
OTU_3638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
OTU_3639,0,0,0,3,0,0,0,1,0,0,0,2,0,0,0
OTU_364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3640,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0
OTU_3641,3,1,0,0,1,3,0,0,2,0,0,0,13,0,1
OTU_3642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3643,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0
OTU_3644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3646,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
OTU_3647,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3649,1,1,1,1,0,1,0,0,1,0,0,1,0,1,0
OTU_365,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0
OTU_3650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3654,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
OTU_3656,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0
OTU_3657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3659,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
OTU_366,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
OTU_3660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3663,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3665,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0
OTU_3666,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3668,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_367,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
OTU_3671,1,1,2,0,0,1,0,0,0,0,0,0,0,9,0
OTU_3672,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
OTU_3673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3675,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0
OTU_3676,0,1,0,3,0,156,3,1,0,0,0,3,1,0,0
OTU_3677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3678,0,1,0,0,0,0,0,0,0,0,1,0,1,4,0
OTU_3679,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
OTU_368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3680,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
OTU_3681,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
OTU_3683,0,0,0,0,0,0,1,0,1,0,2,0,0,1,4
OTU_3684,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0
OTU_3685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3686,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
OTU_3687,3,2,0,3,2,0,0,0,0,0,0,0,0,10,0
OTU_3688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_369,1,0,0,6,0,0,4,3,0,6,1,1,0,19,1
OTU_3690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3691,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
OTU_3692,0,0,2,0,0,0,0,1,3,0,0,2,0,0,0
OTU_3693,0,1,1,2,0,0,0,1,0,0,0,0,0,2,0
OTU_3694,0,0,4,0,1,1,0,0,0,0,1,0,4,0,0
OTU_3695,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
OTU_3696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3697,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
OTU_3698,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
OTU_370,1,4,1,2,0,0,3,4,0,2,1,3,1,1,0
OTU_3700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3701,0,0,12,6,0,0,2,30,0,4,0,2,0,10,5
OTU_3702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3704,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0
OTU_3705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3706,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
OTU_3707,0,0,0,0,0,2,7,16,2,0,0,0,0,0,0
OTU_3708,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
OTU_3709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_371,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0
OTU_3710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3712,1,0,0,0,0,0,0,0,3,0,0,0,1,0,0
OTU_3713,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0
OTU_3714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
OTU_3715,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
OTU_3716,51,13,18,11,17,31,35,3,31,10,6,10,121,1,8
OTU_3717,0,1,0,0,0,2,0,0,0,0,2,0,0,3,1
OTU_3718,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
OTU_3719,0,0,6,1,0,0,0,0,0,0,0,0,0,5,0
OTU_372,0,0,0,0,0,0,0,0,0,0,3,2,0,1,0
OTU_3720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3721,6,2,4,4,9,13,1,7,3,2,1,3,8,0,1
OTU_3723,5,6,12,10,0,4,2,0,1,2,0,0,0,0,1
OTU_3724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
OTU_3726,0,0,0,9,0,1,0,0,0,0,0,0,0,0,0
OTU_3727,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
OTU_3728,0,6,0,0,0,1,0,3,2,1,0,0,2,1,2
OTU_373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3730,1,0,0,2,1,2,4,0,2,1,0,0,10,0,3
OTU_3731,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
OTU_3733,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3735,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
OTU_3736,0,2,0,1,2,3,3,0,0,0,0,0,0,1,1
OTU_3737,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0
OTU_3738,1,1,0,0,0,0,1,8,2,0,0,0,0,0,0
OTU_3739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
OTU_374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3740,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
OTU_3741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3742,0,0,2,1,0,2,2,2,0,0,0,1,0,0,0
OTU_3743,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3744,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3746,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
OTU_3747,6,3,0,0,2,7,2,6,17,0,0,0,11,8,2
OTU_3748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3750,1,27,14,2,1,2,3,1,1,3,5,2,0,1,0
OTU_3751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3753,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1
OTU_3754,0,2,0,0,0,7,1,0,0,0,0,1,0,0,2
OTU_3755,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
OTU_3756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3758,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0
OTU_3759,0,1,0,1,0,2,0,0,2,0,1,0,1,3,2
OTU_376,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
OTU_3760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3762,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
OTU_3763,0,1,3,0,0,0,1,0,0,0,0,1,0,0,0
OTU_3764,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
OTU_3765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3766,20,1,14,4,10,8,2,0,6,2,3,0,9,0,2
OTU_3767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3769,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
OTU_377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3770,1,1,0,6,0,3,8,0,0,1,8,0,0,0,0
OTU_3771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3772,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0
OTU_3773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3780,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3784,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
OTU_3785,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0
OTU_3786,0,5,3,5,0,0,2,4,0,1,2,5,0,3,0
OTU_3787,2,5,4,4,1,3,2,1,1,0,1,1,0,4,0
OTU_3788,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
OTU_3789,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0
OTU_379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
OTU_3790,3,7,0,25,0,3,8,24,2,1,2,5,0,1,1
OTU_3791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3792,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
OTU_3793,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0
OTU_3794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3795,1,0,0,0,0,0,0,0,3,2,0,0,1,0,0
OTU_3796,336,66,59,80,93,33,56,6,567,425,67,141,338,65,16
OTU_3797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3798,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
OTU_3799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
OTU_38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3800,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
OTU_3801,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
OTU_3802,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
OTU_3803,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
OTU_3804,0,0,0,0,0,1,1,0,0,0,0,3,0,36,0
OTU_3805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3808,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
OTU_3809,2,5,3,1,0,2,2,1,1,0,2,3,2,1,0
OTU_381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3813,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3815,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
OTU_3816,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
OTU_3817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3818,0,0,0,4,0,2,0,0,0,0,2,0,0,2,0
OTU_3819,0,3,0,1,1,0,0,2,1,0,0,1,0,1,0
OTU_382,1,0,0,1,0,1,5,0,0,0,0,0,0,0,0
OTU_3820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3822,1,23,22,5,0,0,11,7,5,0,11,2,0,0,2
OTU_3823,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0
OTU_3824,0,9,1,0,0,1,11,0,0,0,0,0,0,11,0
OTU_3825,2,1,15,3,0,5,4,5,0,2,1,14,3,11,1
OTU_3826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3827,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1
OTU_3828,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3833,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
OTU_3834,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
OTU_3835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3836,1,6,0,9,1,0,3,7,0,0,1,6,0,0,1
OTU_3837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3838,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
OTU_3839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3841,1,1,2,1,0,6,0,6,0,0,0,1,0,0,1
OTU_3842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3843,0,1,3,0,0,1,0,3,0,0,0,0,0,1,0
OTU_3844,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3845,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0
OTU_3846,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1
OTU_3847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3848,0,1,4,3,1,0,2,8,0,2,7,2,0,0,0
OTU_3849,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
OTU_385,0,0,2,0,0,0,4,1,0,0,5,1,0,0,0
OTU_3850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3851,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
OTU_3852,2,11,23,19,0,6,11,22,0,0,8,14,0,4,0
OTU_3853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3858,0,2,0,0,1,0,0,2,1,0,1,0,1,2,0
OTU_3859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_386,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
OTU_3860,1,1,1,0,0,1,1,1,0,0,1,0,0,0,3
OTU_3861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3864,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
OTU_3865,0,0,0,1,1,0,0,2,0,1,0,0,0,1,1
OTU_3866,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
OTU_3867,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
OTU_3868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3869,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
OTU_387,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
OTU_3870,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0
OTU_3871,1,9,0,0,0,1,2,0,0,0,1,0,0,5,0
OTU_3872,0,10,4,2,0,2,2,8,1,1,1,0,0,0,1
OTU_3873,0,2,44,0,0,1,2,0,0,1,4,0,1,0,0
OTU_3874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3875,0,1,5,9,2,0,7,0,0,0,3,0,0,0,1
OTU_3876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3877,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3878,2,2,1,0,0,4,0,5,0,0,0,0,0,1,0
OTU_3879,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
OTU_388,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
OTU_3882,0,0,0,1,0,0,5,0,0,0,1,0,0,0,0
OTU_3883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3884,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
OTU_3885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3886,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
OTU_3887,0,7,8,11,1,0,2,4,0,0,2,6,0,0,0
OTU_3888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3889,1,1,0,0,0,1,3,0,0,0,0,0,0,0,1
OTU_389,1,3,3,3,4,1,5,12,0,1,31,0,1,13,1
OTU_3890,1,2,5,0,1,0,0,0,3,1,0,0,2,4,1
OTU_3891,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
OTU_3892,0,0,20,2,0,0,3,0,1,0,5,0,0,0,1
OTU_3893,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0
OTU_3894,2,1,9,1,0,0,1,0,0,0,1,2,0,2,0
OTU_3895,0,0,0,13,0,1,0,7,0,0,4,7,1,0,0
OTU_3896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3899,3,7,10,27,0,5,7,13,0,2,4,7,0,3,2
OTU_39,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
OTU_390,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
OTU_3901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3905,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
OTU_3906,9,10,28,6,0,12,5,10,0,3,3,13,2,26,0
OTU_3907,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
OTU_3908,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
OTU_3909,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
OTU_391,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
OTU_3910,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
OTU_3911,0,0,0,2,0,1,4,0,1,0,3,1,0,1,1
OTU_3912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3913,0,1,0,0,0,0,2,0,0,0,0,1,0,0,1
OTU_3914,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
OTU_3915,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
OTU_3916,6,8,9,4,1,7,6,0,0,0,5,4,3,8,0
OTU_3917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3919,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
OTU_392,6,2,25,4,1,1,10,0,0,0,0,0,0,2,0
